,h,a,south,east,south-east,sky_radiation
1989-01-01 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-01 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-01 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-01 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-01 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-01 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-01 06:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-01 07:00:00,7.699999999999999,-55.0,0.9821383724304129,1.0,1.0,0.15079867699991067
1989-01-01 08:00:00,17.1,-44.7,0.8835956687027119,0.8813175387654453,0.9461778066134836,0.15079867699991067
1989-01-01 09:00:00,24.8,-32.4,0.8263712025467789,0.6688300079872912,0.8632662498261405,0.15079867699991067
1989-01-01 10:00:00,30.100000000000005,-18.100000000000005,0.7950709466190385,0.16706838811855163,0.7749936474961082,0.15079867699991067
1989-01-01 11:00:00,32.3,-2.1,0.7837006925427121,0.0,0.668507346944691,0.15079867699991067
1989-01-01 12:00:00,31.0,14.0,0.7903724283452898,1.0,0.5166833013923349,0.15079867699991067
1989-01-01 13:00:00,26.5,28.899999999999995,0.8152473957100599,1.0,0.20105434004998501,0.15079867699991067
1989-01-01 14:00:00,19.3,41.7,0.8654854601048972,1.0,0.0,0.15079867699991067
1989-01-01 15:00:00,10.3,52.50000000000001,0.9507372581393356,1.0,1.0,0.15079867699991067
1989-01-01 16:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-01 17:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-01 18:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-01 19:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-01 20:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-01 21:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-01 22:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-01 23:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-02 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-02 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-02 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-02 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-02 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-02 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-02 06:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-02 07:00:00,7.699999999999999,-55.2,0.9815471435203763,1.0,1.0,0.15079867699991067
1989-01-02 08:00:00,17.1,-44.9,0.8828442272510313,0.882084884532105,0.9461796808883667,0.15079867699991067
1989-01-02 09:00:00,24.9,-32.6,0.824503991573722,0.6692188976771212,0.8623642261450478,0.15079867699991067
1989-01-02 10:00:00,30.2,-18.2,0.7936678835447841,0.1682855746548465,0.7739731428609309,0.15079867699991067
1989-01-02 11:00:00,32.4,-2.3000000000000003,0.7824345189248885,0.0,0.6682360224356045,0.15079867699991067
1989-01-02 12:00:00,31.099999999999998,13.9,0.7892817943268495,1.0,0.5160700452086393,0.15079867699991067
1989-01-02 13:00:00,26.6,28.8,0.8142765716913296,1.0,0.20254720149854744,0.15079867699991067
1989-01-02 14:00:00,19.5,41.7,0.8628579806575298,1.0,0.0,0.15079867699991067
1989-01-02 15:00:00,10.4,52.50000000000001,0.9492559352140473,1.0,1.0,0.15079867699991067
1989-01-02 16:00:00,0.1,61.7,1.0,1.0,1.0,0.15079867699991067
1989-01-02 17:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-02 18:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-02 19:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-02 20:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-02 21:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-02 22:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-02 23:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-03 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-03 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-03 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-03 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-03 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-03 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-03 06:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-03 07:00:00,7.699999999999999,-55.3,0.9812487547128326,1.0,1.0,0.15079867699991067
1989-01-03 08:00:00,17.1,-45.0,0.882465549868106,0.882465549868106,0.9461799151700508,0.15079867699991067
1989-01-03 09:00:00,24.9,-32.7,0.8241957231634092,0.6703906875010474,0.8624550187448835,0.15079867699991067
1989-01-03 10:00:00,30.2,-18.400000000000002,0.793314041512646,0.17806799624223768,0.7745450201684516,0.15079867699991067
1989-01-03 11:00:00,32.5,-2.4,0.781185214862692,0.0,0.6672647861573003,0.15079867699991067
1989-01-03 12:00:00,31.2,13.8,0.7881885751943838,1.0,0.515453715699816,0.15079867699991067
1989-01-03 13:00:00,26.7,28.8,0.8130299159225876,1.0,0.19863147531869474,0.15079867699991067
1989-01-03 14:00:00,19.6,41.7,0.8615418075449789,1.0,0.0,0.15079867699991067
1989-01-03 15:00:00,10.600000000000001,52.50000000000001,0.946290431442156,1.0,1.0,0.15079867699991067
1989-01-03 16:00:00,0.2,61.7,1.0,1.0,1.0,0.15079867699991067
1989-01-03 17:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-03 18:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-03 19:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-03 20:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-03 21:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-03 22:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-03 23:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-04 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-04 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-04 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-04 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-04 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-04 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-04 06:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-04 07:00:00,7.6,-55.5,0.9822148497527987,1.0,1.0,0.15079867699991067
1989-01-04 08:00:00,17.1,-45.20000000000001,0.8817022184632557,0.8832209293455944,0.946178978039746,0.15079867699991067
1989-01-04 09:00:00,24.9,-32.9,0.8235745812263275,0.6727113587804119,0.8626342281812733,0.15079867699991067
1989-01-04 10:00:00,30.299999999999997,-18.5,0.7919022236327391,0.17919280871664456,0.773521967664224,0.15079867699991067
1989-01-04 11:00:00,32.6,-2.5,0.7799320259186147,0.0,0.6662916458617973,0.15079867699991067
1989-01-04 12:00:00,31.4,13.700000000000001,0.7858611703676474,1.0,0.5125311340669462,0.15079867699991067
1989-01-04 13:00:00,26.9,28.700000000000003,0.8108070600978723,1.0,0.19620745979715204,0.15079867699991067
1989-01-04 14:00:00,19.8,41.6,0.8592785019979511,1.0,0.0,0.15079867699991067
1989-01-04 15:00:00,10.7,52.50000000000001,0.9448062306667311,1.0,1.0,0.15079867699991067
1989-01-04 16:00:00,0.4,61.7,1.0,1.0,1.0,0.15079867699991067
1989-01-04 17:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-04 18:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-04 19:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-04 20:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-04 21:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-04 22:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-04 23:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-05 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-05 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-05 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-05 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-05 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-05 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-05 06:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-05 07:00:00,7.6,-55.6,0.9819147962399418,1.0,1.0,0.15079867699991067
1989-01-05 08:00:00,17.2,-45.3,0.8799587427486338,0.8822510279769424,0.9452220235914213,0.15079867699991067
1989-01-05 09:00:00,25.0,-33.1,0.821680052681527,0.6730580629221748,0.861725408118508,0.15079867699991067
1989-01-05 10:00:00,30.4,-18.7,0.7903029194876717,0.1850393893480552,0.772780035807405,0.15079867699991067
1989-01-05 11:00:00,32.7,-2.6,0.7786749231954849,0.0,0.6653165771793453,0.15079867699991067
1989-01-05 12:00:00,31.5,13.6,0.7847606088232085,1.0,0.5119103077086272,0.15079867699991067
1989-01-05 13:00:00,27.0,28.700000000000003,0.8095549917576511,1.0,0.19229446653355797,0.15079867699991067
1989-01-05 14:00:00,19.9,41.6,0.8579594337832471,1.0,0.0,0.15079867699991067
1989-01-05 15:00:00,10.9,52.50000000000001,0.9418348813288276,1.0,1.0,0.15079867699991067
1989-01-05 16:00:00,0.5,61.7,1.0,1.0,1.0,0.15079867699991067
1989-01-05 17:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-05 18:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-05 19:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-05 20:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-05 21:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-05 22:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-05 23:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-06 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-06 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-06 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-06 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-06 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-06 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-06 06:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-06 07:00:00,7.6,-55.8,0.9813089901856268,1.0,1.0,0.15079867699991067
1989-01-06 08:00:00,17.2,-45.5,0.8791784719738549,0.8829992887716825,0.9452182516349258,0.15079867699991067
1989-01-06 09:00:00,25.0,-33.2,0.8213626043470912,0.6741974276680556,0.8618126502585297,0.15079867699991067
1989-01-06 10:00:00,30.5,-18.8,0.7888789537803264,0.18608793126550882,0.771752843813342,0.15079867699991067
1989-01-06 11:00:00,32.8,-2.8,0.777386832729683,0.0,0.6650296811441171,0.15079867699991067
1989-01-06 12:00:00,31.6,13.6,0.7835242852666727,1.0,0.509603904510659,0.15079867699991067
1989-01-06 13:00:00,27.2,28.6,0.8073233730639432,1.0,0.18987826786434092,0.15079867699991067
1989-01-06 14:00:00,20.1,41.6,0.8553162826339262,1.0,0.0,0.15079867699991067
1989-01-06 15:00:00,11.0,52.50000000000001,0.9403477126875149,1.0,1.0,0.15079867699991067
1989-01-06 16:00:00,0.7,61.8,1.0,1.0,1.0,0.15079867699991067
1989-01-06 17:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-06 18:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-06 19:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-06 20:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-06 21:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-06 22:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-06 23:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-07 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-07 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-07 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-07 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-07 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-07 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-07 06:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-07 07:00:00,7.6,-55.900000000000006,0.9810032046216904,1.0,1.0,0.15079867699991067
1989-01-07 08:00:00,17.2,-45.6,0.8787852445766127,0.8833705064413101,0.945215658325963,0.15079867699991067
1989-01-07 09:00:00,25.1,-33.4,0.8194493450561634,0.6745225985911014,0.8608993133372772,0.15079867699991067
1989-01-07 10:00:00,30.5,-19.0,0.7885069042418417,0.19535836297824005,0.7723136858516277,0.15079867699991067
1989-01-07 11:00:00,32.9,-2.9,0.7761207200101701,0.0,0.6640498134125231,0.15079867699991067
1989-01-07 12:00:00,31.8,13.5,0.7811777822361535,1.0,0.5066717969329205,0.15079867699991067
1989-01-07 13:00:00,27.3,28.6,0.8060657768957901,1.0,0.18596758454511286,0.15079867699991067
1989-01-07 14:00:00,20.2,41.6,0.8539921771964337,1.0,0.0,0.15079867699991067
1989-01-07 15:00:00,11.2,52.50000000000001,0.9373703370706972,1.0,1.0,0.15079867699991067
1989-01-07 16:00:00,0.8,61.8,1.0,1.0,1.0,0.15079867699991067
1989-01-07 17:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-07 18:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-07 19:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-07 20:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-07 21:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-07 22:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-07 23:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-08 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-08 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-08 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-08 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-08 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-08 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-08 06:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-08 07:00:00,7.699999999999999,-56.1,0.9787929266693763,1.0,1.0,0.15079867699991067
1989-01-08 08:00:00,17.2,-45.800000000000004,0.8779925384723939,0.8841071772426158,0.9452090568490913,0.15079867699991067
1989-01-08 09:00:00,25.1,-33.6,0.8188004058855174,0.6767605863565176,0.8610690583578635,0.15079867699991067
1989-01-08 10:00:00,30.600000000000005,-19.1,0.7870739022021964,0.19632334715706146,0.7712838434422915,0.15079867699991067
1989-01-08 11:00:00,33.0,-3.0000000000000004,0.7748505974454726,0.0,0.6630679438692634,0.15079867699991067
1989-01-08 12:00:00,31.900000000000002,13.4,0.78006752957758,1.0,0.5060477842305876,0.15079867699991067
1989-01-08 13:00:00,27.5,28.500000000000004,0.8038251514157867,1.0,0.18355822975969527,0.15079867699991067
1989-01-08 14:00:00,20.4,41.6,0.8513388499682137,1.0,0.0,0.15079867699991067
1989-01-08 15:00:00,11.300000000000002,52.6,0.9355057078083051,1.0,1.0,0.15079867699991067
1989-01-08 16:00:00,1.0,61.8,1.0,1.0,1.0,0.15079867699991067
1989-01-08 17:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-08 18:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-08 19:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-08 20:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-08 21:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-08 22:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-08 23:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-09 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-09 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-09 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-09 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-09 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-09 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-09 06:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-09 07:00:00,7.699999999999999,-56.2,0.978477107422284,1.0,1.0,0.15079867699991067
1989-01-09 08:00:00,17.3,-46.0,0.8758140337757974,0.8835061289480097,0.9442436195717574,0.15079867699991067
1989-01-09 09:00:00,25.2,-33.7,0.8171933711878112,0.6759493491025885,0.8600666698631227,0.15079867699991067
1989-01-09 10:00:00,30.7,-19.3,0.7854439759991834,0.2017689960757627,0.7705295243878068,0.15079867699991067
1989-01-09 11:00:00,33.2,-3.1,0.7723296784892407,0.0,0.6604114520823782,0.15079867699991067
1989-01-09 12:00:00,32.1,13.3,0.7777063112463297,1.0,0.5031087917218,0.15079867699991067
1989-01-09 13:00:00,27.7,28.500000000000004,0.8012963619972575,1.0,0.1757334996640778,0.15079867699991067
1989-01-09 14:00:00,20.6,41.6,0.8486786248482202,1.0,0.0,0.15079867699991067
1989-01-09 15:00:00,11.5,52.6,0.9325153174380546,1.0,1.0,0.15079867699991067
1989-01-09 16:00:00,1.1,61.900000000000006,1.0,1.0,1.0,0.15079867699991067
1989-01-09 17:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-09 18:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-09 19:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-09 20:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-09 21:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-09 22:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-09 23:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-10 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-10 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-10 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-10 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-10 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-10 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-10 06:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-10 07:00:00,7.699999999999999,-56.4,0.9778393843991084,1.0,1.0,0.15079867699991067
1989-01-10 08:00:00,17.3,-46.1,0.8754077770975606,0.8838700746517333,0.9442386370918194,0.15079867699991067
1989-01-10 09:00:00,25.3,-33.9,0.8152464831324532,0.6762420621553469,0.8591453336024913,0.15079867699991067
1989-01-10 10:00:00,30.9,-19.4,0.7827431738670332,0.19910041220015928,0.7681824861762271,0.15079867699991067
1989-01-10 11:00:00,33.3,-3.3,0.7710158727853647,0.0,0.6601100787595419,0.15079867699991067
1989-01-10 12:00:00,32.2,13.2,0.7765883038689622,1.0,0.502479663405488,0.15079867699991067
1989-01-10 13:00:00,27.8,28.500000000000004,0.8000284921875422,1.0,0.1718103817544916,0.15079867699991067
1989-01-10 14:00:00,20.7,41.6,0.8473458968557217,1.0,0.0,0.15079867699991067
1989-01-10 15:00:00,11.7,52.6,0.9295206765861098,1.0,1.0,0.15079867699991067
1989-01-10 16:00:00,1.3,62.0,1.0,1.0,1.0,0.15079867699991067
1989-01-10 17:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-10 18:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-10 19:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-10 20:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-10 21:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-10 22:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-10 23:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-11 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-11 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-11 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-11 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-11 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-11 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-11 06:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-11 07:00:00,7.699999999999999,-56.6,0.9771934285776103,1.0,1.0,0.15079867699991067
1989-01-11 08:00:00,17.4,-46.3,0.8732023575746939,0.8832674653172383,0.9432691569168021,0.15079867699991067
1989-01-11 09:00:00,25.4,-34.1,0.8132848349564217,0.676523470879356,0.8582205316398849,0.15079867699991067
1989-01-11 10:00:00,31.0,-19.6,0.7810913085768951,0.20440034685945374,0.7674210430088405,0.15079867699991067
1989-01-11 11:00:00,33.4,-3.4,0.7697294119754691,0.0,0.6591199561126242,0.15079867699991067
1989-01-11 12:00:00,32.4,13.2,0.7740791651959062,1.0,0.49784389604635326,0.15079867699991067
1989-01-11 13:00:00,28.0,28.500000000000004,0.7974857316723648,1.0,0.1639424214635834,0.15079867699991067
1989-01-11 14:00:00,20.9,41.6,0.8446751521094794,1.0,0.0,0.15079867699991067
1989-01-11 15:00:00,11.9,52.7,0.9261245161817164,1.0,1.0,0.15079867699991067
1989-01-11 16:00:00,1.5000000000000002,62.0,1.0,1.0,1.0,0.15079867699991067
1989-01-11 17:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-11 18:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-11 19:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-11 20:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-11 21:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-11 22:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-11 23:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-12 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-12 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-12 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-12 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-12 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-12 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-12 06:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-12 07:00:00,7.8,-56.8,0.9749158501139801,1.0,1.0,0.15079867699991067
1989-01-12 08:00:00,17.5,-46.5,0.870976470548473,0.8826647856065193,0.9422965645319046,0.15079867699991067
1989-01-12 09:00:00,25.5,-34.2,0.811651109012856,0.6757074915461743,0.8572117869063627,0.15079867699991067
1989-01-12 10:00:00,31.099999999999998,-19.7,0.7796296123809728,0.2052402078145743,0.7663808150190488,0.15079867699991067
1989-01-12 11:00:00,33.6,-3.5,0.7671800178875595,0.0,0.6564501391262377,0.15079867699991067
1989-01-12 12:00:00,32.6,13.1,0.7716927819229225,1.0,0.49488996297112553,0.15079867699991067
1989-01-12 13:00:00,28.2,28.4,0.7952218692791891,1.0,0.1615731044117793,0.15079867699991067
1989-01-12 14:00:00,21.1,41.7,0.8415964686453145,1.0,0.0,0.15079867699991067
1989-01-12 15:00:00,12.000000000000002,52.7,0.9246199419190027,1.0,1.0,0.15079867699991067
1989-01-12 16:00:00,1.6,62.1,1.0,1.0,1.0,0.15079867699991067
1989-01-12 17:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-12 18:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-12 19:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-12 20:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-12 21:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-12 22:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-12 23:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-13 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-13 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-13 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-13 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-13 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-13 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-13 06:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-01-13 07:00:00,7.8,-57.00000000000001,0.9742442683757975,1.0,1.0,0.15079867699991067
1989-01-13 08:00:00,17.5,-46.7,0.8701295193303382,0.8833810172463937,0.9422811872210808,0.15079867699991067
1989-01-13 09:00:00,25.6,-34.4,0.8096643538124193,0.6759754830840271,0.8562811624304755,0.15079867699991067
1989-01-13 10:00:00,31.2,-19.9,0.7779596011076246,0.2103732192293435,0.7656126361388972,0.15079867699991067
1989-01-13 11:00:00,33.8,-3.6,0.764617373235855,0.0,0.653771648875947,0.15079867699991067
